Timestamp,accel radians per second per second,predicted accel radians per second per second,velocity radians per second,applied_voltage volts,residual radians per second per second,raw velocity radians per second
22.871000,-0.188403,0.146324,0.486500,0.001388,-0.334728,0.496160
22.881000,-0.196289,0.146414,0.486216,0.001388,-0.342703,0.496160
22.891000,-0.201570,0.146568,0.485728,0.001388,-0.348137,0.496160
22.901000,-0.204092,0.146787,0.485031,0.001388,-0.350879,0.496160
22.912000,-0.192010,0.147663,0.482252,0.001388,-0.339673,0.451054
22.924000,-0.193251,0.148990,0.478038,0.001388,-0.342240,0.451054
22.937000,-0.180126,0.149840,0.475340,0.001388,-0.329966,0.451054
22.949000,-0.179042,0.151028,0.471565,0.001388,-0.330071,0.451054
22.960000,-0.177866,0.152130,0.468067,0.001388,-0.329996,0.451054
22.978000,-0.174544,0.152601,0.466572,0.001389,-0.327145,0.451054
22.989000,-0.183489,0.153207,0.464649,0.001388,-0.336695,0.496160
23.001000,-0.191100,0.153948,0.462297,0.001388,-0.345048,0.496160
23.013000,-0.197555,0.154764,0.459705,0.001389,-0.352320,0.496160
23.024000,-0.189883,0.154998,0.458963,0.001388,-0.344881,0.496160
23.035000,-0.193179,0.155719,0.456674,0.001388,-0.348898,0.451054
23.046000,-0.195339,0.156463,0.454313,0.001388,-0.351802,0.451054
23.057000,-0.196437,0.157222,0.451900,0.001388,-0.353659,0.451054
23.068000,-0.196426,0.157993,0.449455,0.001388,-0.354418,0.451054
23.080000,-0.195043,0.158807,0.446869,0.001388,-0.353850,0.451054
23.091000,-0.192469,0.159545,0.444528,0.001388,-0.352014,0.451054
23.104000,-0.187674,0.160353,0.441961,0.001388,-0.348027,0.405949
23.115000,-0.193628,0.160478,0.441564,0.001388,-0.354106,0.405949
23.129000,-0.185613,0.161416,0.438586,0.001388,-0.347029,0.405949
23.144000,-0.176523,0.162300,0.435780,0.001389,-0.338823,0.405949
23.158000,-0.166308,0.162996,0.433569,0.001388,-0.329304,0.451054
23.169000,-0.181146,0.163571,0.431744,0.001388,-0.344717,0.451054
23.182000,-0.195083,0.164399,0.429114,0.001388,-0.359483,0.451054
23.195000,-0.207652,0.165355,0.426081,0.001388,-0.373006,0.451054
23.206000,-0.205440,0.166706,0.421790,0.001388,-0.372147,0.451054
23.218000,-0.216078,0.167725,0.418557,0.001388,-0.383803,0.405949
23.229000,-0.211686,0.169138,0.414070,0.001388,-0.380824,0.405949
23.241000,-0.206732,0.169562,0.412723,0.001389,-0.376294,0.405949
23.252000,-0.200495,0.169862,0.411771,0.001389,-0.370357,0.405949
23.263000,-0.192320,0.170089,0.411049,0.001388,-0.362410,0.405949
23.275000,-0.182510,0.170281,0.410440,0.001389,-0.352792,0.405949
23.286000,-0.183755,0.170880,0.408538,0.001389,-0.354636,0.405949
23.297000,-0.183828,0.171479,0.406639,0.001388,-0.355307,0.405949
23.309000,-0.183010,0.172122,0.404596,0.001389,-0.355132,0.405949
23.320000,-0.180694,0.172681,0.402821,0.001389,-0.353375,0.405949
23.332000,-0.177487,0.173258,0.400991,0.001388,-0.350745,0.405949
23.345000,-0.173450,0.173834,0.399162,0.001388,-0.347284,0.405949
23.367000,-0.182444,0.175530,0.393777,0.001388,-0.357974,0.360843
23.378000,-0.185472,0.176719,0.390000,0.001388,-0.362191,0.405949
23.389000,-0.205331,0.177572,0.387293,0.001388,-0.382903,0.405949
23.399000,-0.205701,0.178906,0.383058,0.001389,-0.384607,0.405949
23.410000,-0.194969,0.179661,0.380662,0.001388,-0.374629,0.360843
23.420000,-0.201357,0.179815,0.380172,0.001388,-0.381172,0.360843
23.430000,-0.187531,0.180420,0.378250,0.001388,-0.367951,0.360843
23.440000,-0.189492,0.180460,0.378125,0.001389,-0.369952,0.405949
23.452000,-0.172008,0.181044,0.376270,0.001389,-0.353052,0.360843
23.464000,-0.182445,0.181617,0.374452,0.001389,-0.364061,0.405949
23.474000,-0.190807,0.182155,0.372741,0.001388,-0.372962,0.360843
23.484000,-0.180606,0.183192,0.369449,0.001388,-0.363798,0.360843
23.495000,-0.186943,0.183776,0.367595,0.001388,-0.370719,0.360843
23.505000,-0.191673,0.184350,0.365772,0.001388,-0.376023,0.360843
23.515000,-0.194833,0.184955,0.363854,0.001388,-0.379788,0.360843
23.525000,-0.196511,0.185580,0.361868,0.001388,-0.382091,0.360843
23.535000,-0.196748,0.186216,0.359850,0.001388,-0.382963,0.360843
23.545000,-0.182332,0.187281,0.356469,0.001388,-0.369613,0.360843
23.555000,-0.180716,0.187784,0.354871,0.001389,-0.368500,0.360843
23.566000,-0.177013,0.188313,0.353192,0.001388,-0.365326,0.360843
23.576000,-0.171469,0.188735,0.351850,0.001388,-0.360204,0.360843
23.587000,-0.192979,0.189201,0.350373,0.001388,-0.382180,0.360843
23.597000,-0.184046,0.189769,0.348569,0.001388,-0.373815,0.315738
23.609000,-0.173275,0.190391,0.346596,0.001389,-0.363666,0.360843
23.621000,-0.160938,0.190923,0.344905,0.001388,-0.351861,0.360843
23.632000,-0.164684,0.191864,0.341919,0.001388,-0.356548,0.315738
23.644000,-0.167812,0.192844,0.338807,0.001388,-0.360656,0.360843
23.655000,-0.170771,0.193771,0.335864,0.001388,-0.364542,0.315738
23.667000,-0.165026,0.193713,0.336046,0.001389,-0.358739,0.360843
23.679000,-0.175150,0.194185,0.334550,0.001388,-0.369334,0.315738
23.690000,-0.166944,0.194205,0.334485,0.001388,-0.361149,0.315738
23.704000,-0.174754,0.194863,0.332397,0.001388,-0.369617,0.360843
23.716000,-0.180954,0.195490,0.330406,0.001388,-0.376443,0.315738
23.728000,-0.185731,0.196186,0.328196,0.001388,-0.381917,0.315738
23.739000,-0.189125,0.196866,0.326037,0.001388,-0.385991,0.315738
23.751000,-0.191721,0.197635,0.323596,0.001388,-0.389355,0.315738
23.763000,-0.193194,0.198422,0.321097,0.001388,-0.391616,0.315738
23.774000,-0.193263,0.199160,0.318755,0.001388,-0.392423,0.360843
23.786000,-0.192297,0.199963,0.316203,0.001388,-0.392260,0.315738
23.797000,-0.190041,0.200691,0.313894,0.001388,-0.390732,0.315738
23.809000,-0.186736,0.201452,0.311477,0.001388,-0.388188,0.315738
23.822000,-0.182292,0.202238,0.308982,0.001389,-0.384530,0.270633
23.834000,-0.176330,0.202929,0.306786,0.001388,-0.379259,0.315738
23.848000,-0.195429,0.203758,0.304156,0.001388,-0.399186,0.315738
23.861000,-0.198955,0.204127,0.302982,0.001388,-0.403082,0.315738
23.881000,-0.190682,0.205468,0.298727,0.001388,-0.396150,0.315738
23.892000,-0.191122,0.206718,0.294758,0.001388,-0.397840,0.315738
23.904000,-0.179169,0.207430,0.292498,0.001389,-0.386599,0.315738
23.915000,-0.178591,0.208566,0.288890,0.001389,-0.387158,0.270633
23.927000,-0.178241,0.208714,0.288422,0.001388,-0.386955,0.270633
23.938000,-0.188503,0.209377,0.286317,0.001388,-0.397879,0.270633
23.950000,-0.197489,0.210192,0.283728,0.001388,-0.407681,0.270633
23.963000,-0.192669,0.210554,0.282579,0.001389,-0.403223,0.270633
23.979000,-0.198879,0.211624,0.279183,0.001388,-0.410503,0.270633
23.990000,-0.203264,0.212431,0.276621,0.001388,-0.415695,0.270633
24.001000,-0.206594,0.213274,0.273945,0.001389,-0.419868,0.270633
24.012000,-0.208723,0.214142,0.271189,0.001389,-0.422865,0.270633
24.024000,-0.209502,0.215090,0.268177,0.001389,-0.424592,0.270633
24.037000,-0.197155,0.215515,0.266827,0.001388,-0.412671,0.270633
24.048000,-0.194989,0.216272,0.264426,0.001388,-0.411261,0.270633
24.059000,-0.191757,0.217003,0.262103,0.001388,-0.408761,0.270633
24.071000,-0.187221,0.217759,0.259705,0.001388,-0.404979,0.270633
24.085000,-0.193450,0.219222,0.255060,0.001389,-0.412672,0.270633
24.096000,-0.187411,0.219947,0.252757,0.001388,-0.407358,0.225527
24.113000,-0.177310,0.220936,0.249617,0.001388,-0.398246,0.225527
24.124000,-0.168622,0.221484,0.247876,0.001388,-0.390106,0.270633
24.134000,-0.158538,0.221882,0.246612,0.001388,-0.380421,0.270633
24.144000,-0.146679,0.222209,0.245577,0.001388,-0.368888,0.270633
24.155000,-0.131461,0.222603,0.244324,0.001388,-0.354065,0.270633
24.167000,-0.129739,0.223351,0.241949,0.001389,-0.353090,0.225527
24.179000,-0.129645,0.223968,0.239992,0.001388,-0.353613,0.225527
24.192000,-0.128091,0.224641,0.237854,0.001388,-0.352732,0.225527
24.203000,-0.126303,0.225242,0.235946,0.001388,-0.351545,0.225527
24.213000,-0.123880,0.225802,0.234169,0.001389,-0.349682,0.225527
24.224000,-0.119175,0.226366,0.232378,0.001389,-0.345541,0.225527
24.234000,-0.113945,0.226878,0.230752,0.001388,-0.340823,0.225527
24.246000,-0.105552,0.227437,0.228977,0.001388,-0.332989,0.225527
24.258000,-0.095458,0.227957,0.227326,0.001388,-0.323416,0.225527
24.270000,-0.083672,0.228416,0.225869,0.001388,-0.312088,0.225527
24.282000,-0.070473,0.228788,0.224688,0.001389,-0.299261,0.225527
24.293000,-0.057605,0.229050,0.223856,0.001389,-0.286655,0.225527
24.305000,-0.043585,0.229223,0.223306,0.001388,-0.272808,0.225527
24.317000,-0.031235,0.229258,0.223194,0.001388,-0.260493,0.225527
24.328000,-0.024185,0.229130,0.223604,0.001388,-0.253314,0.225527
24.340000,0.004850,0.229757,0.221612,0.001388,-0.224907,0.225527
24.352000,0.046539,0.230259,0.220017,0.001388,-0.183720,0.225527
24.365000,0.067212,0.229912,0.221120,0.001389,-0.162700,0.225527
24.387000,0.090089,0.229186,0.223424,0.001388,-0.139097,0.225527
24.438000,0.108050,0.227645,0.228317,0.001388,-0.119595,0.225527
24.449000,-0.000000,0.228524,0.225527,0.001389,-0.228524,0.225527
